행정구역명,학원-교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,개설일자,적재일시
동작구,학원,3000035902,노블렘(noblEM)학원,서울특별시 동작구 동작대로29길 119,/ 극동아파트114동상가 202호,입시.검정 및 보습,보통교과,보습/,보습,490,70,,Y,N,6990,개원,2019-12-23,2019-12-23,2021-10-17
동작구,학원,3000035909,고등2관에스이엠영어학원,서울특별시 동작구 대방동길 86,/ 4층,입시.검정 및 보습,보통교과,보습/,보습,95,95,,Y,N,6946,개원,2019-12-24,2019-12-24,2021-10-17
동작구,학원,3000035937,메가소방2관학원,서울특별시 동작구 장승배기로26길 19-5,/ 2층/4층,인문사회(대),인문사회(중),성인고시/,성인고시,3102,156,,Y,N,6924,개원,2019-12-30,2019-12-30,2021-11-07
동작구,교습소,3000035940,독서이야기논술교습소,서울특별시 동작구 동작대로13길 34-1,/ 1층일부 (사당동),입시.검정 및 보습,보통교과,,보습·논술,15,3,1~2학년 논술:50000/ 3~4학년 논술:60000/ 5~6학년 논술:70000/ 중학교 논술:100000/ 고등 논술:110000/ 고등 논술:137000,Y,N,7012,개원,2019-12-30,2019-12-30,2021-10-24
동작구,학원,3000035951,잇올스파르타노량진독학재수학원,서울특별시 동작구 노량진로 202,/ 9층,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,6132,139,,Y,N,6915,개원,2019-12-31,2019-12-31,2021-10-17
동작구,학원,3000035987,소방단기소방직전문관학원,서울특별시 동작구 노량진로 104,/ 9~10층,인문사회(대),인문사회(중),성인고시/,성인고시,4400,524,,Y,N,6928,개원,2020-01-03,2020-01-03,2021-10-17
동작구,학원,3000035988,소방단기소방직전문2관학원,서울특별시 동작구 노량진로 104,/ 11층,인문사회(대),인문사회(중),성인고시/,성인고시,4800,323,,Y,N,6928,개원,2020-01-03,2020-01-03,2021-10-17
동작구,학원,3000036047,웰페이스학원,서울특별시 동작구 노량진로 206,/ 9층,인문사회(대),인문사회(중),성인고시/,성인고시,5082,154,,Y,N,6915,개원,2020-01-10,2020-01-10,2021-10-17
동작구,학원,3000036050,미래탐구5관학원,서울특별시 동작구 상도로 50,/ 2~3층,입시.검정 및 보습,보통교과,보습/입시·논술/,입시·논술,336,65,,Y,N,7055,개원,2020-01-10,2020-01-10,2021-10-17
동작구,교습소,3000036065,화실그림그리는방미술교습소,서울특별시 동작구 등용로4길 148,/ 나동 2층 일부 (노량진동),예능(대),예능(중),중고미술,미술,4,9,중고미술:110000,Y,N,6931,개원,2020-01-13,2020-01-13,2021-10-17
동작구,학원,3000036079,하프학사8관김군고시학원,서울특별시 동작구 만양로14바길 10,/ 3~4층,인문사회(대),인문사회(중),성인고시/,성인고시,880,231,,Y,N,6914,개원,2020-01-14,2020-01-14,2021-10-17
동작구,학원,3000036081,에스앤에스(SNS)학원,서울특별시 동작구 상도로 49,/ 4층 일부,입시.검정 및 보습,보통교과,보습/,보습,46,71,,Y,N,6954,개원,2020-01-14,2020-01-14,2021-10-17
동작구,학원,3000036082,이안뮤직학원,서울특별시 동작구 상도로62길 5,/ 2층,예능(대),예능(중),음악/,음악,90,47,,Y,N,7040,개원,2020-01-14,2020-01-14,2021-10-17
동작구,학원,3000036120,토즈스터디랩신대방삼거리독서실,서울특별시 동작구 여의대방로22길 132,/ 3층 일부 (신대방동/ 동화빌딩),독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),189,63,,N,N,7060,개원,2020-01-17,2020-01-17,2021-10-17
동작구,학원,3000036124,마이원수학학원,서울특별시 동작구 상도로 219,/ 4층 일부,입시.검정 및 보습,보통교과,보습/,보습,110,107,,Y,N,6921,개원,2020-01-20,2020-01-20,2021-10-17
동작구,학원,3000036293,에프티케이어학원,서울특별시 동작구 동작대로13길 18,/ A동 1층,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),2148,179,,Y,N,7014,개원,2020-02-11,2020-02-11,2021-10-17
동작구,교습소,3000036324,아베크수학교습소,서울특별시 동작구 상도로 346-1,/ 상가1동 113호 (상도동/ 힐스테이트 상도 센트럴파크),입시.검정 및 보습,보통교과,초등수학1,보습,77,7,초등수학1:120000/ 초등수학2:160000/ 초등수학3:200000/ 초등수학4:240000/ 초등수학5:300000/ 초등수학6:360000/ 중등수학1:300000/ 중등수학2:360000/ 중등수학3:400000/ 고등수학1:400000/ 고등수학2:500000,Y,N,7039,개원,2020-02-13,2020-02-13,2021-10-17
동작구,교습소,3000036325,수학월드수학교습소,서울특별시 동작구 사당로26길 63,/ 1층 일부 (사당동),입시.검정 및 보습,보통교과,초등수학,보습,9,3,초등수학:120000/ 중등수학:140000/ 고등수학:160000,Y,N,7014,개원,2020-02-13,2020-02-13,2021-10-17
동작구,교습소,3000036427,팩토수학교습소,서울특별시 동작구 상도로53길 13,/ 502호 일부 (상도동/ 래미안상도3차아파트),입시.검정 및 보습,보통교과,초등 수학A,보습,25,5,초등 수학A:92000/ 초등 수학B:72000/ 초등 수학C:70000/ 초등 수학D:60000/ 중등 수학:126000,Y,N,6971,개원,2020-02-28,2020-02-28,2021-10-17
동작구,교습소,3000036428,이음논술교습소,서울특별시 동작구 상도로53길 13,/ 502호 일부 (상도동/ 래미안상도3차아파트),입시.검정 및 보습,보통교과,초등논술,보습·논술,12,3,초등논술:104000/ 초등논술:94000/ 중등논술:154000/ 중등논술:124000,Y,N,6971,개원,2020-02-28,2020-02-28,2021-10-17
동작구,교습소,3000036475,도화지이야기미술교습소,서울특별시 동작구 여의대방로 30,/ 에이동 405호 (신대방동/ 현대상가),예능(대),예능(중),초중미술1,미술,54,9,초중미술1:80000/ 초중미술2:120000/ 초중미술3:130000/ 초중미술4:150000/ 초중미술5:180000/ 초중미술6:240000,Y,N,7064,개원,2020-03-04,2020-03-04,2021-10-17
동작구,교습소,3000036480,톡톡한잉글리쉬영어교습소,서울특별시 동작구 서달로 150,/ 125호 (흑석동/ 이랜드해가든),국제화,외국어,스타터,실용외국어(유아/초·중·고),24,6,스타터:110000/ 레벨1~6:205000/ 레벨7:205000/ 취미반:165000,Y,N,6980,개원,2020-03-05,2020-03-05,2021-10-17
동작구,교습소,3000036481,점프영어교습소,서울특별시 동작구 등용로 86,/ 2층 (대방동),입시.검정 및 보습,보통교과,초1~3영어,보습,20,5,초1~3영어:130000/ 초4~6영어:160000/ 중학영어:230000/ 고1~2영어:250000,Y,N,6933,개원,2020-03-05,2020-03-05,2021-10-17
동작구,교습소,3000036531,파랑새영어교습소,서울특별시 동작구 사당로9가길 82,/ 경남아너스빌아파트 상가동 110호 (사당동/ 경남아너스빌 아파트),국제화,외국어,초등영어,실용외국어(유아/초·중·고),72,6,초등영어:90000/ 초등영어:100000/ 초등영어:170000/ 초등영어:185000/ 초등영어:200000/ 초등영어:220000/ 초등영어:240000/ 초등영어:260000/ 초등영어:280000/ 중등영어:200000/ 중등영어:250000/ 중등영어:280000,Y,N,6988,개원,2020-03-12,2020-03-12,2021-10-17
동작구,교습소,3000036536,키움수학교습소,서울특별시 동작구 신대방3길 8,/ 3층 (신대방동/ 서광빌딩),입시.검정 및 보습,보통교과,초등수학,보습,21,9,초등수학:150000/ 중등수학:190000/ 고등수학:190000,Y,N,7070,개원,2020-03-13,2020-03-13,2021-10-17
동작구,학원,3000036574,버닝클래스독서실,서울특별시 동작구 장승배기로26길 19-5,/ 1층 및 3층 일부 (노량진동/ 소농빌딩),독서실,독서실(중),독서실(일반인)/,독서실(일반인),910,182,,Y,N,6924,개원,2020-03-18,2020-03-18,2021-11-07
동작구,교습소,3000036576,더(THE)오름수학교습소,서울특별시 동작구 여의대방로 30,/ 현대상가112동 에이동 303호 (신대방동/ 현대상가),입시.검정 및 보습,보통교과,초등수학,보습,10,5,,Y,N,7064,개원,2020-03-18,2020-03-18,2021-10-17
동작구,교습소,3000036616,박규리무용교습소,서울특별시 동작구 노량진로 48,/ 나동 201호 (대방동/ 대방동현대아파트현대종합상가),예능(대),예능(중),초중고무용,무용,9,9,초중고무용:100000,Y,N,6940,개원,2020-03-23,2020-03-23,2021-10-17
동작구,교습소,3000036691,사이언스플러스(scienceplus)과학교습소,서울특별시 동작구 여의대방로 30,/ 에이동 209호 (신대방동/ 현대상가),입시.검정 및 보습,보통교과,중등과학1,보습,6,3,중등과학1:120000/ 중등과학2:180000,Y,N,7064,개원,2020-04-01,2020-04-01,2021-10-17
동작구,학원,3000036758,해법수학셀파수학교실학원,서울특별시 동작구 사당로2차길 25,/ 2층,입시.검정 및 보습,보통교과,보습/,보습,120,72,,Y,N,7030,개원,2020-04-22,2020-04-22,2021-10-17
동작구,학원,3000036759,에듀코치개별지도상도학원,서울특별시 동작구 상도로 336,/ 4층 일부,입시.검정 및 보습,보통교과,보습/,보습,270,79,,Y,N,7033,개원,2020-04-22,2020-04-22,2021-10-17
동작구,교습소,3000036859,슈어프리미엄영어교습소,서울특별시 동작구 여의대방로36길 22,/ 4층 (대방동/ 영도빌딩),입시.검정 및 보습,보통교과,중등영어,보습,28,7,중등영어:250000/ 고등A영어:300000/ 고등B영어:320000/ 고등내신특강:350000,Y,N,6945,개원,2020-04-29,2020-04-29,2021-10-17
동작구,학원,3000036871,팀노바3학원,서울특별시 동작구 사당로13길 36,/ 3~4층 (사당동),직업기술,컴퓨터,컴퓨터(정보처리/통신기기/인터넷/소프트웨어)/,컴퓨터(정보처리/통신기기/인터넷/소프트웨어),425,85,,Y,N,7004,개원,2020-05-14,2020-05-14,2021-10-17
동작구,교습소,3000036879,이레미술교습소,서울특별시 동작구 노량진로6길 59,/ 2층 일부 (노량진동/ 이례그린미술원),예능(대),예능(중),미술(1),음악,18,9,미술(1):130000/ 미술(2):110000,Y,N,6930,개원,2020-05-08,2020-05-08,2021-10-17
동작구,교습소,3000036880,이레피아노교습소,서울특별시 동작구 노량진로6길 59,/ 2층 일부 (노량진동/ 이례그린미술원),예능(대),예능(중),피아노1,음악,10,5,피아노1:130000/ 피아노2:110000,Y,N,6930,개원,2020-05-08,2020-05-08,2021-10-17
동작구,교습소,3000036881,으뜸2국어교습소,서울특별시 동작구 매봉로 134,/ 본동신동아아파트상가동 301호 (본동/ 신동아아파트),입시.검정 및 보습,보통교과,초등고급국어,보습,54,9,초등고급국어:80000/ 초등중급1국어:120000/ 초등중급2국어:160000/ 초등고급국어:200000/ 중등국어:200000/ 고등국어:250000,Y,N,6906,개원,2020-05-15,2020-05-15,2021-10-17
동작구,교습소,3000036882,루카스바이올린교습소,서울특별시 동작구 동작대로29길 115,/ 사당우성아파트상가3단지 227호 (사당동/ 사당우성아파트),예능(대),예능(중),초급바이올린,음악,2,3,초급바이올린:120000/ 고급심화바이올린:200000,Y,N,6990,개원,2020-05-14,2020-05-14,2021-10-17
동작구,교습소,3000036955,룩(LOOK)미술교습소,서울특별시 동작구 사당로17길 8,/ 404-2호 일부 (사당동/ 대림아파트),예능(대),예능(중),미술1,미술,30,8,미술1:35700/ 미술2:71500/ 미술3:107000/ 미술4:119000/ 미술5:143000,Y,N,7005,개원,2020-06-01,2020-06-01,2021-10-17
동작구,학원,3000037005,독한에듀윌1관경찰소방학원,서울특별시 동작구 장승배기로 168,/ 4~5층/ 13층 일부(1302호) (노량진동/ 드림타워),인문사회(대),인문사회(중),성인고시/,성인고시,10055,290,,Y,N,6922,개원,2020-06-09,2020-06-09,2021-10-31
동작구,학원,3000037006,독한에듀윌3관경찰소방학원,서울특별시 동작구 장승배기로 168,/ 11층,인문사회(대),인문사회(중),성인고시/,성인고시,10055,176,,Y,N,6922,개원,2020-06-09,2020-06-09,2021-10-31
동작구,교습소,3000037016,한독서토론논술교습소,서울특별시 동작구 사당로23아길 1,/ 2층 일부 (사당동),입시.검정 및 보습,보통교과,논술,보습·논술,3,3,논술:70560,Y,N,6989,개원,2020-06-11,2020-06-11,2021-10-17
동작구,교습소,3000037025,파랑새미술교습소,서울특별시 관악구 관악로30길 12,/ 봉천우성아파트상가동 103호 및 116호 (봉천동/ 봉천우성아파트),예능(대),예능(중),초등미술,미술,5,5,초등미술:80000,Y,N,8735,개원,2020-06-15,2020-06-15,2021-10-17
동작구,학원,3000037074,독한에듀윌2관경찰소방학원,서울특별시 동작구 장승배기로 168,/ 6층/10층,인문사회(대),인문사회(중),성인고시/,성인고시,9800,256,,Y,N,6922,개원,2020-06-25,2020-06-25,2021-10-31
동작구,교습소,3000037132,에이티지(ATG)수학교습소,서울특별시 동작구 여의대방로 30,/ 에이동 306호(현대상가 112동) (신대방동/ 현대상가),입시.검정 및 보습,보통교과,초등(저)수학,보습,8,2,초등(저)수학:200000/ 초등(고)수학:250000/ 중등수학:350000/ 고등수학:450000,Y,N,7064,개원,2020-07-08,2020-07-08,2021-10-17
동작구,학원,3000037171,메가공무원3관학원,서울특별시 동작구 노량진로 140,/ 3층일부 (노량진동/ 메가스터디타워),인문사회(대),인문사회(중),성인고시/,성인고시,11920,257,,Y,N,6922,개원,2020-07-14,2020-07-14,2021-10-17
동작구,학원,3000037172,메가공무원2관학원,서울특별시 동작구 노량진로 140,/ 3층일부 (노량진동/ 메가스터디타워),인문사회(대),인문사회(중),성인고시/,성인고시,11920,265,,Y,N,6922,개원,2020-07-14,2020-07-14,2021-10-17
동작구,학원,3000037183,수학을삼키다동작2관학원,서울특별시 동작구 사당로 166,/ 3층 (사당동),입시.검정 및 보습,보통교과,보습/,보습,55,69,,Y,N,7030,개원,2020-07-15,2020-07-15,2021-10-17
동작구,학원,3000037211,모두소·정태성소방학원,서울특별시 동작구 노량진로 134,/ 8~9층 (노량진동/ 이도타워),인문사회(대),인문사회(중),성인고시/,성인고시,16600,243,,Y,N,6922,개원,2020-07-21,2020-07-21,2021-10-17
동작구,학원,3000037212,올인패스특수교사임용고시전문학원,서울특별시 동작구 노량진로 206,/ 8층 (노량진동/ 백명트렌디타워),인문사회(대),인문사회(중),성인고시/,성인고시,900,151,,Y,N,6915,개원,2020-07-22,2020-07-22,2021-10-17
동작구,학원,3000037221,메가공무원스파르타난공불락노량진2관독서실,서울특별시 동작구 노량진로 140,/ 402호 일부 (노량진동/ 메가스터디타워),독서실,독서실(중),독서실(일반인)/,독서실(일반인),37413,291,,Y,N,6922,개원,2020-07-22,2020-07-22,2021-10-17
동작구,학원,3000037301,획아트스튜디오학원,서울특별시 동작구 동작대로 65,/ 11층 (사당동),기예(대),기예(중),미술/,미술,30,40,,Y,N,7014,개원,2020-08-06,2020-08-06,2021-10-17
동작구,교습소,3000037317,더드로잉미술교습소,서울특별시 동작구 노량진로22길 44,/ 201호 및 202호 (본동/ 삼성래미안아파트),예능(대),예능(중),드로잉A,미술,16,9,드로잉A:110000/ 드로잉B:140000,Y,N,6915,개원,2020-08-06,2020-08-06,2021-10-17
동작구,교습소,3000037320,보라미술교습소,서울특별시 동작구 보라매로5가길 24,/ 206호 (신대방동/ 보라매나산스위트),예능(대),예능(중),초등미술,미술,4,9,초등미술:130000,Y,N,7071,개원,2020-08-10,2020-08-10,2021-10-17
동작구,학원,3000037400,위즈고시학원,서울특별시 동작구 노량진로 104,/ 4층일부 (노량진동/ 리더스타워),인문사회(대),인문사회(중),성인고시/,성인고시,65600,247,,Y,N,6928,개원,2020-08-31,2020-08-31,2021-10-17
동작구,교습소,3000037419,오늘은피아노음악교습소,서울특별시 동작구 상도로 346-2,/ 힐스테이트 상도 프레스티지 401동 B403호 (상도동/ 힐스테이트 상도 프레스티지),예능(대),예능(중),바이엘피아노,음악,20,9,바이엘피아노:120000/ 체르니100:130000/ 체르니30:140000/ 체르니40:150000,Y,N,7034,개원,2020-09-02,2020-09-02,2021-10-17
동작구,교습소,3000037434,해법독서논술교습소,서울특별시 동작구 여의대방로 30,/ 에이동 404호(현대상가 112동) (신대방동/ 현대상가),입시.검정 및 보습,보통교과,초등논술,보습,12,6,초등논술:50000/ 중등논술:80000,Y,N,7064,개원,2020-09-03,2020-09-03,2021-10-17
동작구,교습소,3000037435,이빈갤러리해봄아트(Art)미술교습소,서울특별시 동작구 여의대방로 250,/ 대림아파트 상가동 상가1-7호 (대방동/ 대림아파트(상가동)),예능(대),예능(중),초등미술,미술,30,5,,Y,N,6943,개원,2020-09-03,2020-09-03,2021-10-17
동작구,교습소,3000037474,로라아카데미(Laura’sAcademy)영어교습소,서울특별시 동작구 여의대방로 30,/ 에이동 215호(현대상가 112동) (신대방동/ 현대상가),입시.검정 및 보습,보통교과,중등영어,보습,6,3,중등영어:350000/ 고등영어:450000,Y,N,7064,개원,2020-09-08,2020-09-08,2021-10-17
동작구,학원,3000037482,수학을삼키다흑석관학원,서울특별시 동작구 현충로 115,/ 명수대상가A동 204호 (흑석동),입시.검정 및 보습,보통교과,보습/,보습,75,71,,Y,N,6904,개원,2020-09-10,2020-09-10,2021-10-17
동작구,교습소,3000037487,스마트해법수학신상도점수학교습소,서울특별시 동작구 장승배기로 13,/ 2층 (상도동),입시.검정 및 보습,보통교과,초등수학1,보습,36,9,,Y,N,7047,개원,2020-09-10,2020-09-10,2021-10-17
동작구,교습소,3000037720,해법수학남사초점셀파수학교습소,서울특별시 동작구 동작대로9길 49,/ 1층 일부 (사당동),입시.검정 및 보습,보통교과,초등수학1,보습,8,4,초등수학1:150000/ 초등수학2:200000,Y,N,7015,개원,2020-10-22,2020-10-22,2021-10-17
동작구,학원,3000037777,메가공무원1관학원,서울특별시 동작구 노량진로 140,/ 3층일부 (노량진동/ 메가스터디타워),인문사회(대),인문사회(중),성인고시/,성인고시,11920,298,,Y,N,6922,개원,2020-10-28,2020-10-28,2021-10-17
동작구,학원,3000037796,생각하는황소동작학원,서울특별시 동작구 동작대로 153,/ 3층/ 5층 (사당동),입시.검정 및 보습,보통교과,보습/,보습,30,103,,Y,N,6996,개원,2020-11-02,2020-11-02,2021-10-17
동작구,학원,3000037797,노량진메가스터디제2학원,서울특별시 동작구 장승배기로 171,/ 8층 (노량진동/ 노량진아이비빌딩),종합(대),,보습/보습·논술/진학상담지도/,,9980,190,,Y,N,6928,개원,2020-11-03,2020-11-03,2021-11-07
동작구,학원,3000037798,노량진메가스터디제3학원,서울특별시 동작구 장승배기로 171,/ 9층 (노량진동/ 노량진아이비빌딩),종합(대),,보습/보습·논술/진학상담지도/,,9980,298,,Y,N,6928,개원,2020-11-03,2020-11-03,2021-11-07
동작구,학원,3000037799,노량진메가스터디제4학원,서울특별시 동작구 장승배기로 171,/ 10층 (노량진동/ 노량진아이비빌딩),종합(대),,보습/보습·논술/진학상담지도/,,9980,298,,Y,N,6928,개원,2020-11-03,2020-11-03,2021-11-07
동작구,학원,3000037800,더블유엠티전자음악학원,서울특별시 동작구 사당로 216,/ 4층 (사당동),예능(대),예능(중),음악/,음악,60,60,,Y,N,7010,개원,2020-11-03,2020-11-03,2021-10-17
동작구,학원,3000037801,성인웅자임용1관미술학원,서울특별시 동작구 노량진로 124,/ 제2호 3층 (노량진동),기예(대),기예(중),미술/,미술,200,54,,Y,N,6928,개원,2020-11-03,2020-11-03,2021-10-17
동작구,교습소,3000037825,와이비앰잉글루이수영어교습소,서울특별시 동작구 동작대로35길 83,/ 1층 일부(101호) (사당동),입시.검정 및 보습,보통교과,초등영어,보습,12,7,초등영어:150000/ 중등영어:180000,Y,N,6991,개원,2020-10-29,2020-10-29,2021-10-17
동작구,교습소,3000037826,이수수학교습소,서울특별시 동작구 동작대로35길 83,/ 1층 일부(103호) (사당동),입시.검정 및 보습,보통교과,초등수학,보습,12,6,초등수학:150000/ 중등수학:180000,Y,N,6991,개원,2020-10-29,2020-10-29,2021-10-17
동작구,교습소,3000037827,에스티(ST)과학교습소,서울특별시 동작구 만양로 12,/ 2층 일부 (상도동/ 은혜빌딩),입시.검정 및 보습,보통교과,초등창탐,보습,18,9,초등창탐:150000/ 중등교과:180000/ 고등교과:200000,Y,N,6919,개원,2020-10-30,2020-10-30,2021-10-17
동작구,학원,3000037849,더소리보이스코칭학원,서울특별시 동작구 노량진로8길 3,/ 6층일부 (노량진동),기예(대),기예(중),,화술,32,57,,Y,N,6928,개원,2020-11-11,2020-11-11,2021-10-17
동작구,학원,3000037871,박문각공무원2관학원,서울특별시 동작구 노량진로 146,/ 9층일부 (노량진동/ 이데아빌딩),인문사회(대),인문사회(중),성인고시/,성인고시,64100,238,,Y,N,6922,개원,2020-11-13,2020-11-13,2021-10-17
동작구,교습소,3000037888,플래뮤미술교습소,서울특별시 동작구 동작대로29길 115,/ 사당우성아파트 상가(3단지) 303호 (사당동/ 사당우성아파트),예능(대),예능(중),(초등)아동미술A,미술,24,9,(초등)아동미술A:135000/ 초등미술A:145000/ 초등미술B:165000,Y,N,6990,개원,2020-11-18,2020-11-18,2021-10-17
동작구,학원,3000037896,에듀윌3관기술직공무원군무원노량진학원,서울특별시 동작구 노량진로 26,/ 2층일부/ 4층 (대방동/ 솔표빌딩),인문사회(대),인문사회(중),성인고시/,성인고시,7800,350,,Y,N,6938,개원,2020-11-18,2020-11-18,2021-11-14
동작구,학원,3000037897,에듀윌전기기사학원,서울특별시 동작구 노량진로 26,/ 5층 (대방동/ 솔표빌딩),직업기술,산업기반기술,전기/,전기,17220,168,,Y,N,6938,개원,2020-11-18,2020-11-18,2021-10-24
동작구,학원,3000037898,에듀윌주택관리사학원,서울특별시 동작구 노량진로 26,/ 10층 (대방동/ 솔표빌딩),인문사회(대),인문사회(중),성인고시/,성인고시,48020,228,,Y,N,6938,개원,2020-11-18,2020-11-18,2021-11-07
동작구,학원,3000037950,승리평생직업기술학원,서울특별시 동작구 대림로 29,/ 3층일부 (신대방동),직업기술,산업기반기술,건축/,건축,210,62,,Y,N,7073,개원,2020-11-30,2020-11-30,2021-10-17
동작구,교습소,3000037961,와이제이스튜디오영어교습소,서울특별시 동작구 서달로 158,/ 2층 일부(215호 일부) (흑석동/ 명수대아파트),국제화,외국어,초등영어1,실용외국어(유아/초·중·고),20,6,초등영어1:240000/ 초등영어2:220000/ 초등영어3:160000/ 초등영어4:110000,Y,N,6979,개원,2020-12-01,2020-11-27,2021-10-17
동작구,교습소,3000037962,젠스영어교습소,서울특별시 동작구 사당로17길 8,/ 대림아파트 상가A동 306호 (사당동/ 대림아파트),국제화,외국어,초등파닉스,실용외국어(유아/초·중·고),99,9,초등파닉스:147000/ 초등리딩A:147000/ 초등리딩B:165000/ 초등리딩C:183000/ 초등리딩D:202000/ 초등리딩E:220000/ 중등리딩A:220000/ A월1회초등영어:17500/ B월1회초중영어:19700/ C월1회초중영어:21900/ D월1회초중영어:26000,Y,N,7005,개원,2020-11-27,2020-11-27,2021-10-17
동작구,학원,3000037992,메가공무원스파르타난공불락노량진1관독서실,서울특별시 동작구 노량진로 140,/ 402호 일부 (노량진동/ 메가스터디타워),독서실,독서실(중),독서실(일반인)/,독서실(일반인),456,152,,Y,N,6922,개원,2020-12-03,2020-12-03,2021-10-17
동작구,교습소,3000038036,키(KEY)수학교습소,서울특별시 동작구 매봉로 134,/ 상가동 308-1호 (본동/ 신동아아파트),입시.검정 및 보습,보통교과,초등수학1,보습,24,4,초등수학1:220000/ 초등수학2:220000/ 중등수학1:270000/ 중등수학2:320000/ 고등수학1:350000/ 고등수학2:400000,Y,N,6906,개원,2020-12-09,2020-12-09,2021-10-17
동작구,학원,3000038049,강추수학학원,서울특별시 동작구 여의대방로 198,/ 2층 (대방동),입시.검정 및 보습,보통교과,보습/,보습,132,69,,Y,N,6945,개원,2020-12-15,2020-12-15,2021-10-17
동작구,교습소,3000038069,풀무샘독서논술교습소,서울특별시 동작구 장승배기로 38,/ 4층 (상도동),입시.검정 및 보습,보통교과,초1논술,보습·논술,81,9,초1논술:100000/ 초2논술:100000/ 초3논술:110000/ 초4논술:120000/ 초5논술:130000/ 초6논술:135000/ 중1논술:150000/ 중2논술:150000/ 중3논술:160000,Y,N,6963,개원,2020-12-17,2020-12-17,2021-10-17
동작구,교습소,3000038070,주현영어교습소,서울특별시 동작구 동작대로29길 63-3,/ 2층 일부 (사당동),국제화,외국어,초등영어,실용외국어(유아/초·중·고),21,3,초등영어:80000/ 초등영어:96000/ 초등영어:144000/ 초등영어:144000/ 중등영어:216000/ 중등영어:216000/ 중등영어:216000,Y,N,7008,개원,2020-12-17,2020-12-17,2021-10-17
동작구,교습소,3000038071,생각톡톡플레이팩토수학교습소,서울특별시 동작구 동작대로29길 63-3,/ 2층 일부 (사당동),입시.검정 및 보습,보통교과,교구활용초등수학,보습,8,4,교구활용초등수학:83000/ 교구활용초등수학:168000,Y,N,7008,개원,2020-12-17,2020-12-17,2021-10-17
동작구,교습소,3000038099,강주은수학교습소,서울특별시 동작구 노량진로 40,/ 대방동현대아파트현대종합상가 가동 201호 (대방동/ 대방동현대아파트현대종합상가),입시.검정 및 보습,보통교과,중등수학1,보습,24,9,중등수학1:230000/ 중등수학2:250000/ 중등수학3:270000/ 고등수학1:300000/ 고등수학2:320000/ 고등수학3:350000,Y,N,6940,개원,2020-12-23,2020-12-23,2021-10-17
동작구,학원,3000038109,이룸영어학원,서울특별시 동작구 상도로 48,/ 3층 (대방동/ 덕원빌딩),입시.검정 및 보습,보통교과,보습/,보습,266,102,,Y,N,7055,개원,2020-12-28,2020-12-28,2021-10-17
동작구,교습소,3000038113,동작느티나무논술교습소,서울특별시 동작구 동작대로29길 115,/ 사당우성아파트 상가(3단지) 228호 및 229호 (사당동/ 사당우성아파트),입시.검정 및 보습,보통교과,초등국어논술,보습·논술,15,5,초등국어논술:90000/ 초등글쓰기특강:15000/ 중등국어논술:100000,Y,N,6990,개원,2020-12-29,2020-12-29,2021-10-17
동작구,학원,3000038150,김영편입자연계전문관학원,서울특별시 동작구 노량진로 196,/ 5층 (노량진동/ 노량빌딩),인문사회(대),인문사회(중),대학편입/,대학편입,17900,223,,Y,N,6913,개원,2020-12-31,2020-12-31,2021-10-17
동작구,학원,3000038153,소마사고력수학학원,서울특별시 동작구 현충로 118,/ 4층 (흑석동),기타(대),기타(중),기타(소)/,기타(소),144,72,,Y,N,6979,개원,2020-12-31,2020-12-31,2021-10-17
동작구,교습소,3000038190,디딤돌플러스수학교습소,서울특별시 동작구 현충로 111,/ 명수대상가 B동 2층 8호 (흑석동/ 명수대상가),입시.검정 및 보습,보통교과,초등수학,보습,25,5,초등수학:160000/ 초등수학:180000/ 초등수학:240000/ 초등수학:120000/ 초등수학:160000,Y,N,6904,개원,2021-01-07,2021-01-07,2021-10-17
동작구,학원,3000038220,임용닷컴3관고시학원,서울특별시 동작구 장승배기로28길 18,/ 2~3층 (노량진동/ 보령목욕탕),인문사회(대),인문사회(중),성인고시/,성인고시,1500,254,,Y,N,6924,개원,2021-01-12,2021-01-12,2021-10-17
동작구,학원,3000038232,대성학원독서실,서울특별시 동작구 노량진로 120,/ 비동 1층 일부 및 2~5층 (노량진동/ 대성학원),독서실,독서실(중),독서실(일반인)/,독서실(일반인),299,299,,Y,N,6928,개원,2021-01-15,2021-01-15,2021-10-17
동작구,학원,3000038252,해커스군무원학원,서울특별시 동작구 노량진로 167,/ 2층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,2070,303,,Y,N,6902,개원,2021-01-15,2021-01-15,2021-10-24
동작구,학원,3000038253,해커스공무원제1별관학원,서울특별시 동작구 노량진로 167,/ 3층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,3000,261,,Y,N,6902,개원,2021-01-15,2021-01-15,2021-10-24
동작구,학원,3000038294,해커스경찰공무원제1별관학원,서울특별시 동작구 노량진로 167,/ 5층 (노량진동),인문사회(대),인문사회(중),성인고시/,성인고시,2900,293,,Y,N,6902,개원,2021-01-22,2021-01-22,2021-10-24
